AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd
4.013724,64108.36328,9.793582,4.043868,122.620804,218.619873,1.054993,618730.5,33054.29297,63534.73047,1.08465E+21,0.507658,0.027121
4.010223,64108.32031,9.793582,4.040317,122.651657,218.676468,1.054992,618667.8125,33051.41797,63532.37109,-5.54759E+25,0.507352,0.027105
4.006716,64108.27734,9.793582,4.036769,122.682434,218.73291,1.054992,618736.5625,33054.46484,63530.17188,64823.77344,0.507154,0.027093
4.003137,64108.23828,9.793582,4.033134,122.71389,218.790649,1.054992,618649,33050.66016,63527.82031,64796.47656,0.506822,0.027076
3.99946,64108.19922,9.793582,4.029386,122.746338,218.85022,1.054991,618563.6875,33046.07031,63525.4375,-7.58816E+36,0.506485,0.027058
3.99597,64108.15234,9.793582,4.025825,122.777107,218.906662,1.054991,618557.5,33047.83984,63523.35938,0,0.506226,0.027046
3.992186,64108.11328,9.793582,4.021966,122.810303,218.967667,1.054991,618572.0625,33046.45703,63520.72266,63622.84766,0.505964,0.027031
3.988713,64108.06641,9.793582,4.018386,122.841125,219.0242,1.05499,618345.125,33038.92188,63518.83594,0,0.505525,0.027011
3.98476,64108.02734,9.793582,4.014325,122.876083,219.088501,1.05499,618418.75,33039.66797,63515.91406,0,0.505298,0.026996
3.981227,64107.97656,9.793582,4.010688,122.90728,219.145737,1.05499,618379.125,33041.38281,63514.16016,0,0.505009,0.026984
3.977385,64107.94141,9.793582,4.006713,122.941315,219.208328,1.054989,618275.9375,33034.82031,63511.39063,1.08465E+21,0.504645,0.026963
3.973891,64107.89063,9.79358,4.003082,122.972458,219.265442,1.054989,618175.75,33033.48828,63509.45703,0,0.504308,0.026949
3.970214,64107.84766,9.79358,3.999273,123.004997,219.325256,1.054989,618264.6875,33036.19922,63506.98047,64433.25781,0.504114,0.026937
3.966711,64107.80469,9.79358,3.99562,123.036148,219.382431,1.054988,618110.0625,33031.37109,63504.85547,0,0.503733,0.026919
3.963063,64107.76563,9.79358,3.99181,123.068642,219.442093,1.054988,618087.25,33029.30859,63502.45313,0,0.503449,0.026903
3.959638,64107.71875,9.79358,3.98823,123.099098,219.497971,1.054988,618079.375,33030.84766,63500.47656,-5.4049,0.503193,0.026891
3.955782,64107.67969,9.79358,3.984175,123.133598,219.561432,1.054988,617936.875,33022.91016,63497.52734,0,0.502796,0.02687
3.952338,64107.63281,9.79358,3.980547,123.164474,219.618073,1.054987,617918.1875,33024.67188,63495.875,0,0.502529,0.026858
3.948718,64107.59375,9.79358,3.976732,123.196877,219.677582,1.054987,617909.4375,33024.125,63493.42969,7.24432E+22,0.502257,0.026843
3.945416,64107.54688,9.79358,3.973234,123.226562,219.732025,1.054987,617812.8125,33021.50781,63491.55859,0,0.501937,0.026828
3.942023,64107.50781,9.79358,3.969623,123.257309,219.788437,1.054986,617705.5625,33016.96875,63489.23828,0,0.5016,0.026811
3.938308,64107.46875,9.79358,3.965686,123.290764,219.849976,1.054986,617809.4375,33019.96484,63486.57422,0,0.501412,0.026799
3.934859,64107.42188,9.79358,3.962011,123.321938,219.907166,1.054986,617694.125,33017.58203,63484.75781,51.693359,0.501065,0.026783
3.931055,64107.38281,9.79358,3.957947,123.356422,219.970596,1.054985,617641.0625,33013.25391,63482.00781,122.269531,0.500742,0.026765
3.927267,64107.33594,9.79358,3.953898,123.390701,220.033646,1.054985,617636.3125,33014.82422,63479.71875,-7.53775E+36,0.50046,0.026751
3.923911,64107.28906,9.79358,3.950298,123.421104,220.089417,1.054985,617572,33014.66016,63478.14063,3.304688,0.500162,0.026738
3.920175,64105.30859,9.79358,3.946262,123.45533,220.152344,1.054984,617399.0625,33005.89063,63475.19141,0.015814,0.499745,0.026716
3.916779,64107.19922,9.79358,3.942598,123.486404,220.209351,1.054984,617468.0625,33011.30078,63473.38281,0,0.499549,0.026707
3.913314,64107.15625,9.79358,3.938859,123.518044,220.267471,1.054984,617458.4375,33011.20313,63471.08203,52.356445,0.499286,0.026693
3.909973,64107.11719,9.79358,3.935227,123.548828,220.323975,1.054983,617302.125,33005.67578,63469.03125,65153.25391,0.498911,0.026676
3.906391,64107.07813,9.79358,3.931338,123.581802,220.384598,1.054983,617344.6875,33006.5,63466.51563,0,0.498679,0.026662
3.902268,64107.03906,9.79358,3.926861,123.619659,220.454407,1.054983,617341.5,33005.10938,63463.55078,0,0.498371,0.026645
3.898274,64106.98438,9.79358,3.922488,123.65667,220.522629,1.054982,617163.9375,32999.28906,63461.22656,0,0.49793,0.026624
3.894721,64106.92969,9.79358,3.918592,123.689713,220.583313,1.054982,617164.9375,33003.21094,63459.54297,0,0.497665,0.026613
3.891335,64106.88672,9.79358,3.914887,123.721069,220.640869,1.054982,617201.875,33006.12891,63457.48828,0,0.497442,0.026602
3.887985,64106.84375,9.79358,3.911191,123.752419,220.698425,1.054982,617029.375,32999.88281,63455.08594,0,0.497052,0.026583
3.884438,64106.80469,9.79358,3.907285,123.785561,220.759323,1.054981,617087.3125,33001.41406,63452.54297,0,0.496832,0.02657
3.881166,64106.75781,9.79358,3.903674,123.816139,220.815445,1.054981,617052.75,33003.11719,63450.79688,0,0.496559,0.026559
3.877811,64106.71484,9.79358,3.89997,123.847488,220.872971,1.054981,617035.9375,33001.47266,63448.47656,63795.96094,0.496294,0.026544
3.874344,64106.67578,9.79358,3.896108,123.880241,220.933151,1.05498,616857.5625,32994.82813,63446.10938,0,0.495889,0.026524
3.87107,64106.62891,9.79358,3.892484,123.910934,220.989456,1.05498,617006.5625,33002.28516,63444.32422,-5.54759E+25,0.495763,0.026517
3.867704,64106.58984,9.79358,3.888745,123.94252,221.047455,1.05498,616922.25,32999.3125,63442.01172,81166.92188,0.495443,0.026501
3.864361,64106.54688,9.79358,3.885006,123.974159,221.105515,1.05498,616790.8125,32994.30078,63439.84766,0,0.495085,0.026484
3.861199,64106.50391,9.79358,3.881472,124.004089,221.160416,1.054979,616818.6875,32997.07422,63438.03906,9,0.494868,0.026473
3.857886,64106.46484,9.79358,3.877768,124.035393,221.217896,1.054979,616811.625,32996.95703,63435.72266,0,0.494613,0.02646
3.854354,64106.42578,9.79358,3.873797,124.068993,221.279709,1.054979,616701.1875,32991.41406,63433.20313,0,0.494256,0.026441
3.850958,64106.37891,9.79358,3.869972,124.101418,221.339264,1.054978,616675.625,32992.54297,63431.26563,0,0.493978,0.026428
3.847663,64106.33203,9.79358,3.866269,124.132782,221.39682,1.054978,616719.9375,32995.4375,63429.29688,0,0.493764,0.026417
3.84441,64106.29297,9.79358,3.862582,124.164062,221.454239,1.054978,616566.1875,32990.22656,63427.15234,107.949219,0.493392,0.0264
3.840535,64106.25781,9.79358,3.858201,124.201248,221.522766,1.054978,616620.875,32989.96484,63424.03516,1.08465E+21,0.493141,0.026384
3.836663,64106.20703,9.79358,3.853826,124.238289,221.591019,1.054977,616624.6875,32992.20703,63421.78906,77171.125,0.49285,0.02637
3.833137,64106.15234,9.79358,3.849802,124.27243,221.653809,1.054977,616442.375,32987.62109,63419.96875,78639.36719,0.492434,0.026352
3.829647,64106.10547,9.79358,3.845821,124.306328,221.716125,1.054977,616465.25,32989.97656,63417.66406,0,0.492184,0.026339
3.826204,64106.0625,9.79358,3.841898,124.339684,221.777435,1.054976,616496.3125,32992.94531,63415.40625,181.59375,0.491944,0.026327
3.823032,64106.01172,9.79358,3.838263,124.370667,221.83429,1.054976,616379.8125,32990.05469,63413.51172,0,0.491607,0.026312
3.819815,64105.97266,9.79358,3.834562,124.402336,221.89241,1.054976,616333,32988.90234,63411.26953,0,0.491319,0.026298
3.816538,64105.93359,9.79358,3.830815,124.434364,221.951218,1.054976,616453.25,32994.40234,63409.00781,0,0.491162,0.026288
3.81333,64105.88672,9.79358,3.827119,124.465965,222.009247,1.054975,616311.5625,32990.08594,63406.98047,0.999344,0.4908,0.026272
3.810283,64105.84375,9.79358,3.823603,124.496117,222.064545,1.054975,616291.5625,32990.19141,63405.14063,1.08465E+21,0.490547,0.026259
3.807125,64105.80469,9.79358,3.819963,124.527336,222.121841,1.054975,616317.8125,32992.31641,63402.88281,3,0.490322,0.026248
3.80404,64105.76172,9.79358,3.816414,124.557701,222.177521,1.054975,616360,32994.71484,63400.94531,0,0.490116,0.026237
3.801066,64105.72266,9.79358,3.81296,124.587326,222.231812,1.054974,616179.5,32988.59766,63399.09375,0.001322,0.48974,0.026219
3.797077,64105.69141,9.79358,3.808353,124.626793,222.304688,1.054974,616290.25,32988.84375,63395.60547,0,0.489518,0.026203
3.793983,64105.62891,9.79358,3.804771,124.657425,222.36084,1.054974,616251.8125,32994.30469,63394.57422,14728.5,0.489247,0.026194
3.790766,64105.58984,9.79358,3.801026,124.689484,222.419739,1.054974,616135.9375,32988.89453,63392.34766,1.08465E+21,0.488903,0.026177
3.787544,64105.55078,9.79358,3.797262,124.721817,222.479141,1.054973,616096.3125,32988.59766,63390.02734,0,0.488619,0.026163
3.784316,64105.50391,9.79358,3.793511,124.754028,222.538254,1.054973,616205.5625,32994.42188,63387.96094,38.878906,0.488453,0.026154
3.781239,64105.45703,9.79358,3.789914,124.784912,222.594925,1.054973,616088.125,32991.21094,63386.0625,9,0.488118,0.026138
3.778146,64105.41797,9.79358,3.786276,124.816284,222.652512,1.054973,615989.25,32987.82422,63383.94141,0,0.487795,0.026123
3.774937,64105.37891,9.79358,3.782519,124.84874,222.712158,1.054973,616090.9375,32992.60156,63381.75,0,0.487622,0.026113
3.771933,64105.33203,9.79358,3.778997,124.87915,222.767944,1.054973,616068.625,32994.18359,63379.96875,63381.75,0.487367,0.026101
3.768802,64103.35156,9.79358,3.775315,124.911026,222.826462,1.054972,616007.1875,32991.28906,63377.67188,0,0.48707,0.026086
3.765524,64105.25391,9.79358,3.771457,124.94442,222.887894,1.054972,616009.1875,32992.55078,63375.39453,63497.52734,0.486811,0.026073
3.762101,64105.21094,9.79358,3.767445,124.97905,222.951614,1.054972,616094.8125,32996.40625,63373.11719,1.52157E+12,0.486609,0.026061
3.759011,64105.16016,9.79358,3.763784,125.010727,223.009781,1.054971,615891.5,32991.28125,63371.375,0,0.486202,0.026044
3.755884,64105.11719,9.79358,3.760088,125.042793,223.068634,1.054971,615954.1875,32994.57813,63369.25391,0,0.486002,0.026033
3.752724,64105.07422,9.79358,3.756363,125.075035,223.127838,1.054971,616000,32998.29688,63367.04688,0,0.485788,0.026023
3.749652,64105.03125,9.79358,3.752725,125.10656,223.185715,1.054971,615920.5625,32995.78906,63365.09766,63504.85547,0.485481,0.026008
3.746609,64104.98828,9.79358,3.749099,125.138138,223.243683,1.054971,615810.375,32993.03516,63363.03516,0,0.485149,0.025993
3.743375,64104.94922,9.79358,3.745267,125.171478,223.304962,1.054971,615952.875,32999.05469,63360.67969,63495.875,0.485003,0.025984
3.740131,64104.90625,9.79358,3.741413,125.205002,223.366592,1.05497,615885.0625,32998.23828,63358.58984,0,0.48469,0.025969
3.737017,64104.85938,9.79358,3.737704,125.23732,223.425964,1.05497,615851.8125,32998.23828,63356.72656,63500.47656,0.484414,0.025956
3.733934,64104.8125,9.79358,3.73403,125.269379,223.484818,1.05497,615849.8125,33000.30859,63354.57813,0,0.484164,0.025944
3.730668,64104.77344,9.79358,3.730144,125.303223,223.547073,1.05497,615880.75,33001.83594,63352.21094,-3.88078E+11,0.483927,0.025931
3.727658,64104.72656,9.79358,3.726534,125.334785,223.604996,1.05497,615746.0625,32999.23047,63350.44141,0,0.483578,0.025916
3.724753,64104.67969,9.79358,3.723062,125.365211,223.660782,1.054969,615812.1875,33003.50391,63348.61328,0,0.483395,0.025907
3.72169,64104.64063,9.79358,3.719394,125.397362,223.719833,1.054969,615798.4375,33003.50781,63346.32813,-0.43175,0.483137,0.025894
3.718843,64104.59766,9.79358,3.715971,125.427467,223.77504,1.054969,615732.625,33003.26953,63344.53906,0,0.482853,0.025881
3.715535,64104.5625,9.79358,3.712006,125.462372,223.839218,1.054969,615808.4375,33005.32813,63341.98047,0,0.482644,0.025868
3.712354,64104.51563,9.79358,3.708185,125.495979,223.901047,1.054969,615768.6875,33006.39844,63339.92969,0,0.482354,0.025855
3.709071,64104.47266,9.79358,3.704224,125.530991,223.965439,1.054968,615701.125,33004.46484,63337.65234,63341.98047,0.482033,0.025839
3.706088,64104.42188,9.79358,3.700629,125.56279,224.023849,1.054968,615741.75,33009.91016,63336.01172,0,0.48182,0.02583
3.703117,64104.37891,9.79358,3.697056,125.594444,224.08194,1.054968,615776.875,33012.42578,63333.89844,0,0.481605,0.025819
3.700145,64104.33594,9.79358,3.693454,125.626457,224.140686,1.054968,615657.375,33009.37891,63331.78516,-7.58816E+36,0.481266,0.025804
3.697124,64104.29688,9.79358,3.68981,125.658867,224.200211,1.054968,615758.8125,33014.375,63329.65625,-5.4049,0.481097,0.025794
3.693882,64104.25781,9.79358,3.685899,125.693619,224.264145,1.054968,615756.4375,33015.53516,63327.26563,0,0.48083,0.025781
3.690774,64104.20703,9.79358,3.682141,125.727081,224.325607,1.054967,615716.4375,33015.69531,63325.36719,0,0.480543,0.025767
3.688019,64104.15625,9.79358,3.678795,125.75692,224.380325,1.054967,615657.9375,33017.24219,63323.86719,0.000001,0.480269,0.025756
3.685059,64104.12109,9.79358,3.675226,125.788734,224.438721,1.054967,615795.3125,33022.86719,63321.47266,0.000001,0.480133,0.025748
3.68208,64104.07813,9.79358,3.671606,125.821053,224.498062,1.054967,615652.375,33018.72656,63319.46484,0,0.479775,0.025731
3.678968,64104.03906,9.79358,3.667828,125.854897,224.560242,1.054967,615684.5,33020.58203,63317.19922,1.08465E+21,0.479542,0.025719
3.676168,64103.98828,9.79358,3.66444,125.885231,224.615845,1.054967,615751.5,33027.19922,63315.625,63346.32813,0.479364,0.025712
3.673404,64103.94531,9.79358,3.66108,125.915314,224.671005,1.054967,615680.75,33025.64844,63313.69141,1.08465E+21,0.47908,0.025698
3.670696,64103.90625,9.79358,3.657773,125.945053,224.725525,1.054966,615614.5625,33024.21484,63311.80078,0,0.478802,0.025685
3.667966,64103.86719,9.79358,3.654447,125.975052,224.780502,1.054966,615673.375,33028.3125,63309.78906,63339.92969,0.47862,0.025676
3.665205,64103.82813,9.79358,3.651095,126.00528,224.835922,1.054966,615740.9375,33031.88281,63307.91797,63344.53906,0.478443,0.025666
3.66248,64103.78906,9.79358,3.647761,126.035431,224.891205,1.054966,615610.5,33028.56641,63306.07813,0,0.478112,0.025652
3.659329,64103.75,9.79358,3.643926,126.070145,224.955109,1.054966,615718.4375,33031.79688,63303.52344,0,0.477933,0.02564
3.656484,64103.70313,9.79358,3.640463,126.101509,225.01265,1.054966,615725.3125,33036.42969,63301.96094,0,0.477701,0.025631
3.653596,64103.66016,9.79358,3.636934,126.133514,225.071426,1.054966,615658.5625,33034.62109,63299.90625,0,0.477407,0.025616
3.650801,64103.61719,9.79358,3.633509,126.164696,225.128647,1.054966,615634.8125,33035.92969,63298.03516,63319.46484,0.477152,0.025605
3.648011,64103.57422,9.79358,3.63011,126.195641,225.185425,1.054966,615736.3125,33042.02734,63296.11328,63301.96094,0.476997,0.025597
3.645193,64103.53516,9.79358,3.626663,126.227066,225.243134,1.054965,615681.375,33040.76172,63294.0625,0,0.476717,0.025583
3.642103,64103.49609,9.79358,3.622863,126.261902,225.30719,1.054965,615608.9375,33038.55078,63291.67578,0,0.476398,0.025567
3.639359,64103.44531,9.79358,3.619512,126.292641,225.363586,1.054965,615746.9375,33047.88281,63290.23828,285.265625,0.476273,0.025562
3.63663,64103.40625,9.79358,3.616165,126.323395,225.419983,1.054965,615676.5,33047.15234,63288.26172,1.08465E+21,0.475987,0.025549
3.633771,64103.36719,9.79358,3.612663,126.355667,225.479218,1.054965,615708.5,33048.66797,63286.04297,0,0.475768,0.025537
3.630792,64101.38281,9.79358,3.609018,126.389236,225.540909,1.054965,615727.1875,33051.79688,63283.89844,-7.58816E+36,0.47553,0.025526
3.627905,64103.27734,9.79358,3.605496,126.421623,225.600418,1.054965,615786.1875,33055.8125,63282.08984,2.72008E+23,0.475332,0.025516
3.624987,64103.23438,9.79358,3.601897,126.45488,225.661545,1.054965,615615,33051.16797,63279.89063,145.722656,0.47495,0.025499
3.622277,64103.1875,9.79358,3.598579,126.485603,225.717865,1.054965,615768.5,33060.04688,63278.30078,0,0.474838,0.025494
3.619487,64103.14844,9.79358,3.595165,126.517189,225.775818,1.054965,615762.1875,33061.74219,63276.19531,0,0.474596,0.025482
3.616636,64103.10938,9.79358,3.591661,126.549698,225.83548,1.054965,615703.8125,33060.16016,63274.10156,0,0.474307,0.025468
3.613935,64103.0625,9.79358,3.588338,126.580612,225.892212,1.054965,615713.5625,33063.70703,63272.375,0,0.474083,0.025458
3.611239,64103.01953,9.79358,3.58504,126.611267,225.948425,1.054965,615817.9375,33069.62891,63270.51563,0,0.473934,0.02545
3.608405,64102.98438,9.79358,3.581546,126.643867,226.008331,1.054964,615680.5,33064.93359,63268.28906,80823.17969,0.473584,0.025434
3.605741,64102.9375,9.79358,3.578259,126.674706,226.06488,1.054964,615703.625,33068.80078,63266.61719,0,0.473371,0.025424
3.602973,64102.89844,9.79358,3.574864,126.706581,226.123383,1.054965,615826.6875,33074.92578,63264.55859,0,0.473228,0.025416
3.60026,64102.85156,9.79358,3.571523,126.737984,226.181061,1.054964,615749.1875,33074.35547,63262.65625,0,0.472934,0.025403
3.597366,64102.8125,9.79358,3.567961,126.771599,226.242828,1.054964,615788.0625,33076.51563,63260.42969,-7.58816E+36,0.472713,0.025391
3.594637,64102.76563,9.79358,3.564607,126.803268,226.300964,1.054964,615817.1875,33081.40625,63258.75781,36.748047,0.472499,0.025382
3.591963,64102.72656,9.79358,3.561322,126.834305,226.357941,1.054964,615840.625,33083.71094,63256.87109,0,0.472286,0.025372
3.589325,64102.67969,9.79358,3.558059,126.865326,226.414825,1.054964,615728.375,33081.92578,63254.99219,0,0.471969,0.025358
3.586583,64102.64063,9.79358,3.554705,126.897156,226.473267,1.054964,615943.125,33091.34375,63252.97266,0,0.471897,0.025353
3.583796,64102.60156,9.79358,3.551272,126.929764,226.533173,1.054964,615821.875,33089.07813,63250.86328,0.000001,0.471562,0.025338
3.581031,64102.55469,9.79358,3.547876,126.962105,226.592545,1.054964,615882.75,33092.73828,63249.01563,0,0.471368,0.025328
3.57815,64102.51563,9.79358,3.544341,126.995766,226.654404,1.054964,615911.375,33096.14063,63246.84375,0,0.47114,0.025317
3.575506,64102.46875,9.79358,3.54109,127.026764,226.711288,1.054964,615880.125,33098.20313,63245.28125,0.004724,0.470886,0.025306
3.572882,64102.42969,9.79358,3.53785,127.0578,226.768234,1.054964,615828.5,33097.84375,63243.38281,0,0.470617,0.025293
3.570199,64102.39063,9.79358,3.534547,127.089577,226.826523,1.054964,615903.6875,33102.93359,63241.27344,34.496094,0.470439,0.025285
3.567261,64102.35156,9.79358,3.530938,127.124283,226.890381,1.054964,615952.4375,33105.51563,63239.01172,0,0.470219,0.025273
3.564579,64102.29688,9.79358,3.527623,127.156342,226.949203,1.054964,615868.6875,33106.09375,63237.38281,64102.21094,0.469918,0.025261
3.561868,64102.25781,9.79358,3.524291,127.188644,227.00853,1.054964,615977.375,33112.0625,63235.375,1.52157E+12,0.469763,0.025252
3.559241,64102.21094,9.79358,3.521061,127.220001,227.066055,1.054964,615978.8125,33115.46875,63233.53125,0,0.469532,0.025242
3.556631,64102.17188,9.79358,3.517857,127.251152,227.123184,1.054964,616021.125,33118.25781,63231.69141,0,0.469334,0.025232
3.553934,64102.13281,9.79358,3.514534,127.283577,227.182724,1.054964,615967.125,33118.35938,63229.60547,0,0.469054,0.025219
