AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Q,QS,Calculated CL,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd,Wing Surface,,
3.195377,64095.9375,9.79358,3.105895,131.927765,235.717804,1.054986,9180.985607,148411.8259,4.229641,620008.625,33695.55859,62968.19531,0,0.439467,0.023884,122,6,
3.193058,64095.90234,9.79358,3.103488,131.959137,235.775574,1.054987,9185.35463,148482.4517,4.227627,620121.375,33701.40625,62966.32031,1.08465E+21,0.439338,0.023876,122,6,
3.190832,64095.85938,9.79358,3.10116,131.989578,235.831543,1.054987,9189.595083,148550.9992,4.225673,620001.25,33701.39453,62964.74609,316.921875,0.43905,0.023865,122,6,
3.188592,64095.81641,9.79358,3.098842,132.019852,235.887146,1.054987,9193.813138,148619.1846,4.223731,620178.9375,33710.4375,62963.32422,0,0.438974,0.023861,122,6,
3.186036,64095.78516,9.79358,3.096188,132.054382,235.950897,1.054987,9198.625247,148696.9729,4.22152,620132.125,33711.3125,62960.96875,0,0.438712,0.023849,122,6,
3.183674,64095.73438,9.79358,3.093736,132.086395,236.009766,1.054988,9203.087773,148769.1103,4.219469,620131.8125,33715.44922,62959.70313,0,0.438499,0.02384,122,6,
3.181488,64095.6875,9.79358,3.091468,132.116043,236.06424,1.054988,9207.221728,148835.9362,4.217572,620148.5,33720.75391,62958.30469,0,0.438314,0.023833,122,6,
3.179226,64095.65234,9.79358,3.089128,132.146591,236.120483,1.054988,9211.482121,148904.806,4.215619,620200.25,33725.45313,62956.57031,7.24432E+22,0.438147,0.023826,122,6,
3.176911,64095.61328,9.79358,3.086728,132.178009,236.178314,1.054988,9215.864783,148975.6523,4.213611,620171.1875,33727.13281,62954.88672,0,0.437919,0.023816,122,6,
3.174585,64095.57031,9.79358,3.084316,132.209686,236.236603,1.054989,9220.28467,149047.1003,4.211589,620178.8125,33731.33203,62953.09766,79667.32031,0.437714,0.023807,122,6,
3.172349,64095.52734,9.79358,3.082015,132.239914,236.292175,1.054989,9224.503382,149115.2964,4.20966,620304,33739.19141,62951.72266,45.621094,0.437602,0.023802,122,6,
3.169985,64093.55469,9.79358,3.079566,132.272125,236.351532,1.054989,9229.00091,149187.9995,4.207479,620188.9375,33738.53125,62949.77734,63019.93359,0.437308,0.02379,122,6,
3.167801,64095.44141,9.793582,3.077324,132.301636,236.405762,1.054989,9233.120475,149254.5928,4.205726,620348.5625,33747.78516,62948.52734,401.648438,0.437225,0.023786,122,6,
3.165503,64095.40625,9.793582,3.074956,132.332764,236.463028,1.05499,9237.467811,149324.868,4.203745,620296.125,33749.53516,62946.75,41.388672,0.436982,0.023776,122,6,
3.163207,64095.36328,9.793582,3.072601,132.363693,236.519913,1.05499,9241.788471,149394.7121,4.201777,620363.375,33754.70313,62945.14063,63773.45313,0.436826,0.023768,122,6,
3.160804,64095.32422,9.793582,3.070126,132.39624,236.57988,1.05499,9246.336058,149468.2244,4.199707,620306.3125,33755.96484,62943.36328,0,0.43657,0.023757,122,6,
3.158327,64095.28125,9.793582,3.067589,132.429565,236.641312,1.05499,9250.994534,149543.5293,4.19759,620402,33762.69531,62941.57031,1.08465E+21,0.436418,0.02375,122,6,
3.155957,64095.23438,9.793582,3.065152,132.461639,236.700363,1.054991,9255.478285,149616.0097,4.195553,620343,33765.11719,62939.98438,0,0.436165,0.02374,122,6,
3.15337,64095.19531,9.793582,3.062499,132.496597,236.764877,1.054991,9260.366239,149695.0241,4.193336,620393.375,33769.26172,62938.01172,0,0.43597,0.023731,122,6,
3.151186,64095.14453,9.793582,3.060259,132.526184,236.819244,1.054991,9264.504517,149761.9199,4.19146,620403.625,33776.09375,62937.01563,0,0.435783,0.023725,122,6,
3.148919,64095.10547,9.793582,3.057935,132.5569,236.875778,1.054991,9268.801626,149831.3832,4.189514,620412.125,33778.8125,62935.16797,0,0.435587,0.023716,122,6,
3.146616,64095.06641,9.793582,3.055568,132.588409,236.933731,1.054992,9273.211769,149902.6738,4.187519,620374.375,33780.78906,62933.4375,0,0.435353,0.023706,122,6,
3.144406,64095.01953,9.793582,3.053305,132.618576,236.989243,1.054992,9277.434043,149970.9274,4.18561,620443.3125,33787.5625,62931.98438,0,0.435203,0.0237,122,6,
3.142007,64094.98438,9.793582,3.05086,132.651184,237.049332,1.054992,9281.998942,150044.7196,4.183549,620523.375,33792.64453,62930.02734,0,0.435045,0.023692,122,6,
3.139844,64094.9375,9.793582,3.048643,132.680893,237.103928,1.054992,9286.159141,150111.9697,4.181672,620432.25,33794.52734,62928.82031,663.109375,0.434787,0.023683,122,6,
3.137486,64094.90234,9.793582,3.046244,132.713028,237.163086,1.054993,9290.659959,150184.726,4.179644,620564.5,33801.38672,62926.99219,1.08465E+21,0.434669,0.023676,122,6,
3.135254,64094.85547,9.793582,3.043969,132.743484,237.219147,1.054993,9294.926808,150253.7002,4.177722,620528.375,33805.07422,62925.46875,63466.51563,0.434444,0.023668,122,6,
3.132927,64094.81641,9.793582,3.041603,132.775223,237.277573,1.054993,9299.374179,150325.5925,4.175722,620577,33808.96094,62923.66797,0,0.43427,0.023659,122,6,
3.130314,64094.77734,9.793582,3.038942,132.810883,237.343445,1.054994,9304.373118,150406.401,4.173476,620566.5,33812.07031,62921.65625,0,0.434029,0.023648,122,6,
3.127997,64094.72266,9.793582,3.036602,132.842163,237.401001,1.054994,9308.758596,150477.2928,4.171506,620687.9375,33821.23438,62920.46484,1.08465E+21,0.43391,0.023644,122,6,
3.125483,64094.6875,9.793582,3.034041,132.87648,237.46431,1.054994,9313.570771,150555.0823,4.169348,620560.75,33819.94531,62918.30859,0,0.433597,0.023631,122,6,
3.123173,64094.63672,9.793582,3.031703,132.907822,237.522018,1.054994,9317.966976,150626.1475,4.167378,620665.875,33828.33594,62917.05859,0,0.433466,0.023625,122,6,
3.121001,64094.59375,9.793582,3.029501,132.937302,237.576233,1.054994,9322.103135,150693.0091,4.165526,620661.0625,33832.81641,62915.66406,0,0.43327,0.023618,122,6,
3.118757,64094.55469,9.793582,3.027222,132.967926,237.632568,1.054995,9326.40075,150762.4806,4.163604,620619.1875,33833.82813,62913.91406,0,0.433041,0.023608,122,6,
3.11658,64094.51172,9.793582,3.025016,132.997665,237.687256,1.054995,9330.575179,150829.9607,4.161738,620669,33839.41406,62912.375,0,0.432882,0.023601,122,6,
3.114369,64094.47266,9.793582,3.022776,133.027924,237.742905,1.054995,9334.823353,150898.633,4.159842,620680.1875,33843.33594,62910.77344,0,0.432693,0.023593,122,6,
3.112169,64094.43359,9.793582,3.020553,133.057999,237.798233,1.054995,9339.046792,150966.9055,4.157958,620723.1875,33847.73438,62909.28125,63235.375,0.432527,0.023585,122,6,
3.109673,64094.39844,9.793582,3.018025,133.092285,237.861511,1.054996,9343.86251,151044.7522,4.155813,620695.4375,33849.37891,62907.23047,0,0.432285,0.023574,122,6,
3.107419,64094.34766,9.793582,3.015759,133.123032,237.91806,1.054996,9348.182287,151114.5819,4.153889,620805,33858.44922,62905.9375,0,0.432161,0.02357,122,6,
3.10512,64094.30859,9.793582,3.013436,133.154587,237.976181,1.054996,9352.616669,151186.2643,4.151917,620738.125,33859.47266,62904.28906,62948.52734,0.43191,0.023559,122,6,
3.10265,64094.26953,9.793582,3.010945,133.188553,238.038803,1.054996,9357.39192,151263.4568,4.149796,620781.75,33863.77734,62902.24219,0,0.43172,0.02355,122,6,
3.100417,64094.21875,9.793582,3.0087,133.219162,238.095123,1.054997,9361.695524,151333.0252,4.147885,620824.6875,33870.99219,62901.13281,0,0.431551,0.023545,122,6,
3.098195,64094.17578,9.793582,3.00646,133.249786,238.151489,1.054997,9366.002264,151402.6442,4.145975,620791,33872.96484,62899.48047,0,0.431329,0.023535,122,6,
3.095942,64094.13672,9.793582,3.004191,133.28093,238.208832,1.054997,9370.382945,151473.4585,4.144034,620812.4375,33877.32813,62897.80078,0,0.431143,0.023527,122,6,
3.093677,64094.09766,9.793582,3.001922,133.312057,238.266113,1.054997,9374.762504,151544.2546,4.142096,620895.5625,33884.30078,62896.26953,1.08465E+21,0.430999,0.023521,122,6,
3.09149,64094.05078,9.793582,2.999728,133.342194,238.321533,1.054998,9379.003562,151612.8118,4.14022,620881.5625,33887.23438,62894.75,1.999969,0.430794,0.023512,122,6,
3.089293,64094.01172,9.793582,2.997512,133.372818,238.377884,1.054998,9383.316405,151682.5295,4.138314,620803.125,33888.26563,62893.1875,10,0.430542,0.023502,122,6,
3.087119,64093.97266,9.793582,2.995344,133.40274,238.432999,1.054998,9387.528274,151750.6149,4.136455,620989.3125,33898.42578,62891.69141,-2.35836E+29,0.430478,0.023499,122,6,
3.084818,64093.93359,9.793582,2.993041,133.434555,238.491577,1.054999,9392.008503,151823.0384,4.134479,620926.375,33899.64063,62889.9375,0,0.430229,0.023488,122,6,
3.082561,64093.89063,9.793582,2.990783,133.46579,238.549118,1.054999,9396.408157,151894.1594,4.132541,620943.75,33903.64453,62888.38281,0,0.430039,0.02348,122,6,
3.080249,64093.84766,9.793582,2.988477,133.497665,238.607849,1.054999,9400.89804,151966.7389,4.130564,621000.875,33909.79688,62886.77734,1.08465E+21,0.429874,0.023473,122,6,
3.077827,64093.80859,9.793582,2.986066,133.53096,238.66925,1.054999,9405.591032,152042.6018,4.128501,621019.6875,33913.65625,62884.95313,0,0.429672,0.023464,122,6,
3.075539,64093.76172,9.793582,2.983773,133.562714,238.727814,1.055,9410.068035,152114.9731,4.126533,620931.25,33915.16016,62883.4375,0,0.429407,0.023454,122,6,
3.073263,64093.72266,9.793582,2.981512,133.594086,238.785553,1.055,9414.491277,152186.4754,4.124592,621072.5625,33924.27344,62882.00781,0,0.429302,0.023449,122,6,
3.070863,64093.67969,9.793582,2.979123,133.627151,238.846527,1.055,9419.154333,152261.8543,4.122547,621049.375,33926.86328,62880.09766,0,0.429074,0.02344,122,6,
3.068564,64093.63672,9.793582,2.976828,133.659088,238.90535,1.055,9423.659322,152334.678,4.120574,620998.625,33929.14063,62878.60938,38.198242,0.428834,0.02343,122,6,
3.066361,64093.58984,9.793582,2.974639,133.68956,238.961411,1.055001,9427.958783,152404.1794,4.118692,621093.3125,33937.35938,62877.22266,0,0.428704,0.023425,122,6,
3.064146,64091.62109,9.793582,2.972442,133.720139,239.017685,1.055001,9432.274293,152473.9402,4.116681,621100,33941.05469,62875.60547,0,0.428512,0.023417,122,6,
3.061949,64093.50781,9.793582,2.970253,133.750687,239.073929,1.055001,9436.586486,152543.6473,4.114921,621051.9375,33942.87109,62874.05469,30,0.428283,0.023407,122,6,
3.059711,64093.46875,9.793582,2.968031,133.78183,239.131256,1.055001,9440.983657,152614.7281,4.113002,621103.125,33948.53125,62872.375,0,0.428119,0.0234,122,6,
3.057492,64093.42578,9.793582,2.965839,133.8125,239.187698,1.055001,9445.315075,152684.7461,4.111113,621201.3125,33955.74219,62870.91797,0,0.42799,0.023395,122,6,
3.055251,64093.38672,9.793582,2.963612,133.843719,239.245193,1.055002,9449.725053,152756.034,4.109192,621099.125,33955.95703,62869.37109,0,0.42772,0.023384,122,6,
3.052706,64093.34766,9.793582,2.961104,133.878815,239.310013,1.055002,9454.682404,152836.1702,4.107035,621241.9375,33963.46484,62867.22656,569.765625,0.427594,0.023377,122,6,
3.050214,64093.30078,9.793582,2.958643,133.913101,239.373337,1.055002,9459.530007,152914.5323,4.104927,621212.75,33967.68359,62865.64844,0,0.427355,0.023368,122,6,
3.047868,64093.25391,9.793582,2.956321,133.945572,239.433212,1.055003,9464.120118,152988.732,4.102933,621170.4375,33970.51953,62864.3125,0,0.427118,0.023358,122,6,
3.045665,64093.20703,9.793582,2.954146,133.975998,239.489212,1.055003,9468.422337,153058.278,4.101066,621230.375,33978,62862.89453,0,0.426966,0.023353,122,6,
3.043315,64093.16797,9.793582,2.951838,134.008179,239.548431,1.055003,9472.973619,153131.85,4.099093,621313,33983.80859,62861.03516,63475.19141,0.426817,0.023346,122,6,
3.040868,64093.12891,9.793582,2.949413,134.042084,239.611023,1.055003,9477.770898,153209.3987,4.097016,621175.0625,33982.33984,62859.17578,-7.58816E+36,0.426507,0.023333,122,6,
3.038501,64093.08203,9.793582,2.947083,134.074722,239.671173,1.055004,9482.389179,153284.0538,4.095017,621283.25,33991.22656,62857.70313,0,0.426373,0.023327,122,6,
3.036314,64093.03516,9.793582,2.94493,134.104858,239.726624,1.055004,9486.654534,153353.0038,4.093173,621290.4375,33996.57422,62856.44141,0,0.426186,0.023321,122,6,
3.033998,64092.99609,9.793582,2.942644,134.136917,239.785736,1.055004,9491.192925,153426.3675,4.091213,621249.4375,33997.71094,62854.55078,0,0.425954,0.02331,122,6,
3.031708,64092.95313,9.793582,2.940387,134.168686,239.844254,1.055004,9495.691365,153499.0854,4.089273,621276.125,34003.35156,62852.99219,0,0.425771,0.023303,122,6,
3.029508,64092.91016,9.793582,2.938237,134.198792,239.899643,1.055005,9499.956466,153568.0313,4.087434,621423.375,34012.77734,62851.69922,0.000001,0.425681,0.023299,122,6,
3.026981,64092.875,9.793582,2.935741,134.233871,239.964417,1.055005,9504.924822,153648.3454,4.085295,621248.6875,34009.05078,62849.41406,-0.006011,0.425338,0.023284,122,6,
3.024764,64092.82031,9.793582,2.933571,134.264389,240.020569,1.055005,9509.249282,153718.2508,4.083434,621406.3125,34020.22656,62848.38281,0,0.425253,0.023281,122,6,
3.022426,64092.78516,9.793582,2.931282,134.296387,240.079559,1.055005,9513.785506,153791.5795,4.081484,621404.875,34024.25781,62846.61328,0,0.425049,0.023273,122,6,
3.020143,64092.73828,9.793582,2.929036,134.327881,240.137543,1.055006,9518.250377,153863.7547,4.079567,621329.0625,34024.97266,62845.10156,0,0.424798,0.023263,122,6,
3.017747,64092.69922,9.793582,2.92668,134.360977,240.198578,1.055006,9522.942331,153939.6008,4.077554,621345.625,34029.79297,62843.32813,153.363281,0.4246,0.023254,122,6,
3.015599,64092.64844,9.793582,2.924588,134.390244,240.25238,1.055006,9527.093489,154006.7048,4.075775,621493.5,34040.15234,62842.22656,81252.61719,0.424516,0.023251,122,6,
3.013378,64092.61328,9.793582,2.922403,134.420837,240.308685,1.055006,9531.433813,154076.8667,4.073916,621353.875,34038.36719,62840.44922,73013.46875,0.424227,0.02324,122,6,
3.011201,64092.57031,9.793582,2.920261,134.450958,240.364136,1.055007,9535.708029,154145.9599,4.072088,621344.375,34042.05078,62839.03906,81110.86719,0.424031,0.023232,122,6,
3.008951,64092.53125,9.793582,2.918064,134.481796,240.420959,1.055007,9540.084955,154216.7135,4.070217,621473.25,34050.17578,62837.375,0,0.423924,0.023227,122,6,
3.006744,64092.48828,9.793582,2.915899,134.512192,240.476868,1.055007,9544.40009,154286.4682,4.068374,621406.625,34052.23438,62835.9375,-7.50966E+36,0.423687,0.023217,122,6,
3.00455,64092.44922,9.793582,2.913752,134.542389,240.532425,1.055007,9548.690203,154355.8185,4.066544,621445.4375,34056.75781,62834.5625,1.08465E+21,0.423523,0.02321,122,6,
3.002373,64092.40625,9.793582,2.911617,134.572311,240.587601,1.055008,9552.939048,154424.5016,4.064732,621428.375,34061.16797,62832.99609,0,0.423323,0.023203,122,6,
3.000024,64092.37109,9.793582,2.909336,134.604187,240.646301,1.055008,9557.467278,154497.701,4.062804,621574.625,34068.35547,62831.34766,0,0.423222,0.023197,122,6,
2.997821,64092.32422,9.793582,2.907171,134.634506,240.702103,1.055008,9561.775509,154567.3441,4.060971,621389.625,34066.875,62829.90625,0,0.422905,0.023185,122,6,
2.995427,64092.28516,9.793582,2.904831,134.667282,240.762512,1.055008,9566.433739,154642.645,4.058991,621486.125,34073.37891,62828.10156,0,0.422765,0.023178,122,6,
2.993208,64092.23828,9.793582,2.902662,134.697571,240.818359,1.055009,9570.739656,154712.2507,4.057162,621492.8125,34078.80078,62826.87891,63695.25781,0.42258,0.023172,122,6,
2.990615,64092.20703,9.793582,2.900118,134.733292,240.884338,1.055009,9575.818675,154794.3537,4.055008,621429.625,34078.48438,62824.6875,1.08465E+21,0.422312,0.023159,122,6,
2.98836,64092.15234,9.793582,2.897915,134.764236,240.941299,1.055009,9580.219991,154865.5016,4.053141,621504.4375,34087.8125,62823.61719,0,0.422169,0.023155,122,6,
2.986022,64092.11328,9.793582,2.89563,134.79628,241.000397,1.055009,9584.778557,154939.1914,4.051211,621510.75,34091.54688,62822,145.980469,0.421973,0.023146,122,6,
2.983656,64092.07031,9.793582,2.893304,134.829086,241.060928,1.05501,9589.447816,155014.6706,4.049236,621413.375,34091.95313,62820.22656,63227.82031,0.421701,0.023135,122,6,
2.98143,64092.02344,9.793582,2.891128,134.859909,241.117691,1.05501,9593.833814,155085.5708,4.047382,621505.375,34100.45703,62818.91016,2.72008E+23,0.421571,0.023131,122,6,
2.979243,64091.98047,9.793582,2.888997,134.890045,241.173126,1.05501,9598.124183,155154.9252,4.04557,621570.4375,34106.73438,62817.45703,0,0.421427,0.023124,122,6,
2.977047,64091.94141,9.793582,2.886844,134.920593,241.229355,1.05501,9602.474155,155225.243,4.043735,621470.9375,34106.98438,62815.85156,0,0.421168,0.023114,122,6,
2.974813,64091.90234,9.793582,2.884663,134.951584,241.286469,1.05501,9606.888116,155296.5953,4.041874,621537.875,34113.20313,62814.27344,1.08465E+21,0.42102,0.023108,122,6,
2.972615,64091.85938,9.793582,2.882523,134.981918,241.342331,1.055011,9611.209654,155366.4535,4.040054,621598.875,34119.79688,62812.85938,63186.24609,0.420872,0.023102,122,6,
2.970378,64091.81641,9.793582,2.880332,135.013107,241.399765,1.055011,9615.653878,155438.295,4.038184,621489.6875,34119.30469,62811.30859,-7.53329E+36,0.420604,0.023091,122,6,
2.968223,64091.77734,9.793582,2.878228,135.043152,241.455063,1.055011,9619.936084,155507.5174,4.036384,621558,34126.14063,62809.84375,0,0.420463,0.023085,122,6,
2.965941,64091.73828,9.793582,2.87601,135.074768,241.513306,1.055011,9624.443212,155580.3757,4.034491,621622.4375,34132.07422,62808.25,62999.53516,0.420309,0.023078,122,6,
2.963623,64091.69922,9.793582,2.873744,135.107132,241.573029,1.055012,9629.057971,155654.9739,4.032555,621544.0625,34133.03906,62806.58594,1.08465E+21,0.420055,0.023068,122,6,
2.961436,64091.65234,9.793582,2.87161,135.137695,241.629318,1.055012,9633.417129,155725.4402,4.030728,621576.625,34139.14844,62805.27734,62992.52734,0.419887,0.023062,122,6,
2.958978,64089.68359,9.793582,2.869227,135.171768,241.692184,1.055012,9638.277753,155804.0129,4.028571,621669.4375,34145.51563,62803.42188,0,0.419738,0.023054,122,6,
2.956767,64091.56641,9.793582,2.867072,135.20256,241.748886,1.055012,9642.671647,155875.0407,4.026854,621598.875,34148.54688,62802.1875,62996.39844,0.419499,0.023046,122,6,
2.954468,64091.52734,9.793582,2.864829,135.234756,241.808197,1.055013,9647.26792,155949.3401,4.024933,621582.375,34151.60547,62800.4375,0,0.419288,0.023037,122,6,
2.952222,64091.48047,9.793582,2.862654,135.265869,241.865509,1.055013,9651.708502,156021.1227,4.023078,621716.1875,34160.90234,62799.0625,0,0.419185,0.023033,122,6,
2.950094,64091.4375,9.793582,2.860579,135.295547,241.920197,1.055013,9655.946463,156089.6298,4.02131,621606.4375,34161.97266,62797.70313,0,0.418927,0.023023,122,6,
2.947924,64091.39453,9.793582,2.858469,135.325836,241.975937,1.055013,9660.272495,156159.5607,4.019506,621651.1875,34166.71094,62796.16797,0,0.41877,0.023016,122,6,
2.945648,64091.35938,9.793582,2.856263,135.357361,242.034012,1.055014,9664.775997,156232.3604,4.017631,621721.125,34173.40234,62794.48438,0,0.418622,0.02301,122,6,
2.943502,64091.3125,9.793582,2.854182,135.387009,242.088577,1.055014,9669.012469,156300.8435,4.015868,621702.25,34176.98828,62793.30078,0,0.418426,0.023002,122,6,
2.941251,64091.27734,9.793582,2.851983,135.418488,242.146591,1.055014,9673.511469,156373.5705,4.013998,621587.75,34176.62109,62791.57031,0,0.418154,0.022991,122,6,
2.939039,64091.23047,9.793582,2.849845,135.449036,242.20282,1.055014,9677.878506,156444.1642,4.012184,621768.3125,34187.16406,62790.23438,1.08465E+21,0.418087,0.022988,122,6,
2.936852,64091.19141,9.793582,2.847724,135.479187,242.258362,1.055014,9682.189824,156513.8572,4.010395,621720.625,34189.96484,62788.71484,-0.43175,0.417868,0.02298,122,6,
2.934399,64091.15625,9.793582,2.845332,135.513336,242.321411,1.055015,9687.073655,156592.8049,4.008371,621638,34189.5625,62786.85547,1.08465E+21,0.417602,0.022968,122,6,
