AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Q,QS,Calculated CL,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd,Wing Surface
3.909973,64107.117188,9.793580,3.935227,123.548828,220.323975,1.054983,8051.799115,130158.379430,4.823648,617302.125000,33005.675781,63469.031250,65153.253906,0.498911,0.026676,16.165130
3.906391,64107.078125,9.793580,3.931338,123.581802,220.384598,1.054983,8056.094886,130227.821119,4.821073,617344.687500,33006.500000,63466.515625,0.000000,0.498679,0.026662,16.165130
3.902268,64107.039062,9.793580,3.926861,123.619659,220.454407,1.054983,8061.028588,130307.575054,4.818119,617341.500000,33005.109375,63463.550781,0.000000,0.498371,0.026645,16.165130
3.898274,64106.984375,9.793580,3.922488,123.656670,220.522629,1.054982,8065.853320,130385.567479,4.815233,617163.937500,32999.289062,63461.226562,0.000000,0.497930,0.026624,16.165130
3.894721,64106.929688,9.793580,3.918592,123.689713,220.583313,1.054982,8070.161793,130455.214505,4.812658,617164.937500,33003.210938,63459.542969,0.000000,0.497665,0.026613,16.165130
3.891335,64106.886719,9.793580,3.914887,123.721069,220.640869,1.054982,8074.252251,130521.337285,4.810217,617201.875000,33006.128906,63457.488281,0.000000,0.497442,0.026602,16.165130
3.887985,64106.843750,9.793580,3.911191,123.752419,220.698425,1.054982,8078.342748,130587.460703,4.807778,617029.375000,32999.882812,63455.085938,0.000000,0.497052,0.026583,16.165130
3.884438,64106.804688,9.793580,3.907285,123.785561,220.759323,1.054981,8082.667503,130657.370937,4.805202,617087.312500,33001.414062,63452.542969,0.000000,0.496832,0.026570,16.165130
3.881166,64106.757812,9.793580,3.903674,123.816139,220.815445,1.054981,8086.659474,130721.901666,4.802827,617052.750000,33003.117188,63450.796875,0.000000,0.496559,0.026559,16.165130
3.877811,64106.714844,9.793580,3.899970,123.847488,220.872971,1.054981,8090.752195,130788.061034,4.800394,617035.937500,33001.472656,63448.476562,63795.960938,0.496294,0.026544,16.165130
3.874344,64106.675781,9.793580,3.896108,123.880241,220.933151,1.054980,8095.029415,130857.202843,4.797855,616857.562500,32994.828125,63446.109375,0.000000,0.495889,0.026524,16.165130
3.871070,64106.628906,9.793580,3.892484,123.910934,220.989456,1.054980,8099.040309,130922.039469,4.795475,617006.562500,33002.285156,63444.324219,-55475926470534862309687296.000000,0.495763,0.026517,16.165130
3.867704,64106.589844,9.793580,3.888745,123.942520,221.047455,1.054980,8103.167083,130988.749311,4.793030,616922.250000,32999.312500,63442.011719,81166.921875,0.495443,0.026501,16.165130
3.864361,64106.546875,9.793580,3.885006,123.974159,221.105515,1.054980,8107.302808,131055.603842,4.790582,616790.812500,32994.300781,63439.847656,0.000000,0.495085,0.026484,16.165130
3.861199,64106.503906,9.793580,3.881472,124.004089,221.160416,1.054979,8111.215097,131118.846498,4.788268,616818.687500,32997.074219,63438.039062,9.000000,0.494868,0.026473,16.165130
3.857886,64106.464844,9.793580,3.877768,124.035393,221.217896,1.054979,8115.308946,131185.024095,4.785850,616811.625000,32996.957031,63435.722656,0.000000,0.494613,0.026460,16.165130
3.854354,64106.425781,9.793580,3.873797,124.068993,221.279709,1.054979,8119.705323,131256.092114,4.783255,616701.187500,32991.414062,63433.203125,0.000000,0.494256,0.026441,16.165130
3.850958,64106.378906,9.793580,3.869972,124.101418,221.339264,1.054978,8123.947228,131324.663053,4.780754,616675.625000,32992.542969,63431.265625,0.000000,0.493978,0.026428,16.165130
3.847663,64106.332031,9.793580,3.866269,124.132782,221.396820,1.054978,8128.051360,131391.006878,4.778337,616719.937500,32995.437500,63429.296875,0.000000,0.493764,0.026417,16.165130
3.844410,64106.292969,9.793580,3.862582,124.164062,221.454239,1.054978,8132.146452,131457.204583,4.775928,616566.187500,32990.226562,63427.152344,107.949219,0.493392,0.026400,16.165130
3.840535,64106.257812,9.793580,3.858201,124.201248,221.522766,1.054978,8137.015387,131535.911542,4.773067,616620.875000,32989.964844,63424.035156,1084653689655351312384.000000,0.493141,0.026384,16.165130
3.836663,64106.207031,9.793580,3.853826,124.238289,221.591019,1.054977,8141.867697,131614.349771,4.770219,616624.687500,32992.207031,63421.789062,77171.125000,0.492850,0.026370,16.165130
3.833137,64106.152344,9.793580,3.849802,124.272430,221.653809,1.054977,8146.340434,131686.652136,4.767596,616442.375000,32987.621094,63419.968750,78639.367188,0.492434,0.026352,16.165130
3.829647,64106.105469,9.793580,3.845821,124.306328,221.716125,1.054977,8150.783301,131758.471665,4.764994,616465.250000,32989.976562,63417.664062,0.000000,0.492184,0.026339,16.165130
3.826204,64106.062500,9.793580,3.841898,124.339684,221.777435,1.054976,8155.156323,131829.162124,4.762435,616496.312500,32992.945312,63415.406250,181.593750,0.491944,0.026327,16.165130
3.823032,64106.011719,9.793580,3.838263,124.370667,221.834290,1.054976,8159.218268,131894.823998,4.760061,616379.812500,32990.054688,63413.511719,0.000000,0.491607,0.026312,16.165130
3.819815,64105.972656,9.793580,3.834562,124.402336,221.892410,1.054976,8163.372262,131961.973848,4.757636,616333.000000,32988.902344,63411.269531,0.000000,0.491319,0.026298,16.165130
3.816538,64105.933594,9.793580,3.830815,124.434364,221.951218,1.054976,8167.574385,132029.901711,4.755185,616453.250000,32994.402344,63409.007812,0.000000,0.491162,0.026288,16.165130
3.813330,64105.886719,9.793580,3.827119,124.465965,222.009247,1.054975,8171.721487,132096.940153,4.752768,616311.562500,32990.085938,63406.980469,0.999344,0.490800,0.026272,16.165130
3.810283,64105.843750,9.793580,3.823603,124.496117,222.064545,1.054975,8175.679250,132160.917916,4.750464,616291.562500,32990.191406,63405.140625,1084653689655351312384.000000,0.490547,0.026259,16.165130
3.807125,64105.804688,9.793580,3.819963,124.527336,222.121841,1.054975,8179.778292,132227.179464,4.748081,616317.812500,32992.316406,63402.882812,3.000000,0.490322,0.026248,16.165130
3.804040,64105.761719,9.793580,3.816414,124.557701,222.177521,1.054975,8183.766075,132291.642499,4.745764,616360.000000,32994.714844,63400.945312,0.000000,0.490116,0.026237,16.165130
3.801066,64105.722656,9.793580,3.812960,124.587326,222.231812,1.054974,8187.657560,132354.548847,4.743505,616179.500000,32988.597656,63399.093750,0.001322,0.489740,0.026219,16.165130
3.797077,64105.691406,9.793580,3.808353,124.626793,222.304688,1.054974,8192.842987,132438.371961,4.740501,616290.250000,32988.843750,63395.605469,0.000000,0.489518,0.026203,16.165130
3.793983,64105.628906,9.793580,3.804771,124.657425,222.360840,1.054974,8196.869068,132503.454071,4.738168,616251.812500,32994.304688,63394.574219,14728.500000,0.489247,0.026194,16.165130
3.790766,64105.589844,9.793580,3.801026,124.689484,222.419739,1.054974,8201.084735,132571.600884,4.735729,616135.937500,32988.894531,63392.347656,1084653689655351312384.000000,0.488903,0.026177,16.165130
3.787544,64105.550781,9.793580,3.797262,124.721817,222.479141,1.054973,8205.336698,132640.334412,4.733272,616096.312500,32988.597656,63390.027344,0.000000,0.488619,0.026163,16.165130
3.784316,64105.503906,9.793580,3.793511,124.754028,222.538254,1.054973,8209.573695,132708.826030,4.730826,616205.562500,32994.421875,63387.960938,38.878906,0.488453,0.026154,16.165130
3.781239,64105.457031,9.793580,3.789914,124.784912,222.594925,1.054973,8213.637024,132774.510274,4.728482,616088.125000,32991.210938,63386.062500,9.000000,0.488118,0.026138,16.165130
3.778146,64105.417969,9.793580,3.786276,124.816284,222.652512,1.054973,8217.765654,132841.250102,4.726104,615989.250000,32987.824219,63383.941406,0.000000,0.487795,0.026123,16.165130
3.774937,64105.378906,9.793580,3.782519,124.848740,222.712158,1.054973,8222.038012,132910.313330,4.723645,616090.937500,32992.601562,63381.750000,-0.000000,0.487622,0.026113,16.165130
3.771933,64105.332031,9.793580,3.778997,124.879150,222.767944,1.054973,8226.043963,132975.070040,4.721341,616068.625000,32994.183594,63379.968750,63381.750000,0.487367,0.026101,16.165130
3.768802,64103.351562,9.793580,3.775315,124.911026,222.826462,1.054972,8230.241131,133042.917817,4.718788,616007.187500,32991.289062,63377.671875,0.000000,0.487070,0.026086,16.165130
3.765524,64105.253906,9.793580,3.771457,124.944420,222.887894,1.054972,8234.640423,133114.032942,4.716407,616009.187500,32992.550781,63375.394531,63497.527344,0.486811,0.026073,16.165130
3.762101,64105.210938,9.793580,3.767445,124.979050,222.951614,1.054972,8239.203849,133187.801321,4.713791,616094.812500,32996.406250,63373.117188,1521569759232.000000,0.486609,0.026061,16.165130
3.759011,64105.160156,9.793580,3.763784,125.010727,223.009781,1.054971,8243.379140,133255.295442,4.711400,615891.500000,32991.281250,63371.375000,0.000000,0.486202,0.026044,16.165130
3.755884,64105.117188,9.793580,3.760088,125.042793,223.068634,1.054971,8247.607748,133323.651443,4.708981,615954.187500,32994.578125,63369.253906,0.000000,0.486002,0.026033,16.165130
3.752724,64105.074219,9.793580,3.756363,125.075035,223.127838,1.054971,8251.858730,133392.369107,4.706552,616000.000000,32998.296875,63367.046875,0.000000,0.485788,0.026023,16.165130
3.749652,64105.031250,9.793580,3.752725,125.106560,223.185715,1.054971,8256.018016,133459.604518,4.704178,615920.562500,32995.789062,63365.097656,63504.855469,0.485481,0.026008,16.165130
3.746609,64104.988281,9.793580,3.749099,125.138138,223.243683,1.054971,8260.184468,133526.955745,4.701802,615810.375000,32993.035156,63363.035156,0.000000,0.485149,0.025993,16.165130
3.743375,64104.949219,9.793580,3.745267,125.171478,223.304962,1.054971,8264.585629,133598.101088,4.699295,615952.875000,32999.054688,63360.679688,63495.875000,0.485003,0.025984,16.165130
3.740131,64104.906250,9.793580,3.741413,125.205002,223.366592,1.054970,8269.011213,133669.641235,4.696777,615885.062500,32998.238281,63358.589844,0.000000,0.484690,0.025969,16.165130
3.737017,64104.859375,9.793580,3.737704,125.237320,223.425964,1.054970,8273.278715,133738.625960,4.694351,615851.812500,32998.238281,63356.726562,63500.476562,0.484414,0.025956,16.165130
3.733934,64104.812500,9.793580,3.734030,125.269379,223.484818,1.054970,8277.513036,133807.074307,4.691946,615849.812500,33000.308594,63354.578125,0.000000,0.484164,0.025944,16.165130
3.730668,64104.773438,9.793580,3.730144,125.303223,223.547073,1.054970,8281.985371,133879.370188,4.689410,615880.750000,33001.835938,63352.210938,-388077977600.000000,0.483927,0.025931,16.165130
3.727658,64104.726562,9.793580,3.726534,125.334785,223.604996,1.054970,8286.157283,133946.809673,4.687045,615746.062500,32999.230469,63350.441406,-0.000000,0.483578,0.025916,16.165130
3.724753,64104.679688,9.793580,3.723062,125.365211,223.660782,1.054969,8290.178960,134011.820607,4.684768,615812.187500,33003.503906,63348.613281,-0.000000,0.483395,0.025907,16.165130
3.721690,64104.640625,9.793580,3.719394,125.397362,223.719833,1.054969,8294.429711,134080.534552,4.682364,615798.437500,33003.507812,63346.328125,-0.431750,0.483137,0.025894,16.165130
3.718843,64104.597656,9.793580,3.715971,125.427467,223.775040,1.054969,8298.411930,134144.907643,4.680114,615732.625000,33003.269531,63344.539062,-0.000000,0.482853,0.025881,16.165130
3.715535,64104.562500,9.793580,3.712006,125.462372,223.839218,1.054969,8303.030268,134219.563676,4.677509,615808.437500,33005.328125,63341.980469,0.000000,0.482644,0.025868,16.165130
3.712354,64104.515625,9.793580,3.708185,125.495979,223.901047,1.054969,8307.477236,134291.449484,4.675001,615768.687500,33006.398438,63339.929688,0.000000,0.482354,0.025855,16.165130
3.709071,64104.472656,9.793580,3.704224,125.530991,223.965439,1.054968,8312.111300,134366.359733,4.672392,615701.125000,33004.464844,63337.652344,63341.980469,0.482033,0.025839,16.165130
3.706088,64104.421875,9.793580,3.700629,125.562790,224.023849,1.054968,8316.322116,134434.428121,4.670022,615741.750000,33009.910156,63336.011719,0.000000,0.481820,0.025830,16.165130
3.703117,64104.378906,9.793580,3.697056,125.594444,224.081940,1.054968,8320.514791,134502.203260,4.667666,615776.875000,33012.425781,63333.898438,0.000000,0.481605,0.025819,16.165130
3.700145,64104.335938,9.793580,3.693454,125.626457,224.140686,1.054968,8324.755105,134570.748486,4.665285,615657.375000,33009.378906,63331.785156,-7588156492966181197359265387380736000.000000,0.481266,0.025804,16.165130
3.697124,64104.296875,9.793580,3.689810,125.658867,224.200211,1.054968,8329.050032,134640.176540,4.662877,615758.812500,33014.375000,63329.656250,-5.404900,0.481097,0.025794,16.165130
3.693882,64104.257812,9.793580,3.685899,125.693619,224.264145,1.054968,8333.656648,134714.643095,4.660297,615756.437500,33015.535156,63327.265625,0.000000,0.480830,0.025781,16.165130
3.690774,64104.207031,9.793580,3.682141,125.727081,224.325607,1.054967,8338.092576,134786.350438,4.657814,615716.437500,33015.695312,63325.367188,0.000000,0.480543,0.025767,16.165130
3.688019,64104.156250,9.793580,3.678795,125.756920,224.380325,1.054967,8342.049829,134850.319953,4.655600,615657.937500,33017.242188,63323.867188,0.000001,0.480269,0.025756,16.165130
3.685059,64104.121094,9.793580,3.675226,125.788734,224.438721,1.054967,8346.270242,134918.543471,4.653244,615795.312500,33022.867188,63321.472656,0.000001,0.480133,0.025748,16.165130
3.682080,64104.078125,9.793580,3.671606,125.821053,224.498062,1.054967,8350.558559,134987.864683,4.650851,615652.375000,33018.726562,63319.464844,0.000000,0.479775,0.025731,16.165130
3.678968,64104.039062,9.793580,3.667828,125.854897,224.560242,1.054967,8355.049628,135060.463388,4.648348,615684.500000,33020.582031,63317.199219,1084653689655351312384.000000,0.479542,0.025719,16.165130
3.676168,64103.988281,9.793580,3.664440,125.885231,224.615845,1.054967,8359.076760,135125.562497,4.646105,615751.500000,33027.199219,63315.625000,63346.328125,0.479364,0.025712,16.165130
3.673404,64103.945312,9.793580,3.661080,125.915314,224.671005,1.054967,8363.071417,135190.136654,4.643883,615680.750000,33025.648438,63313.691406,1084653689655351312384.000000,0.479080,0.025698,16.165130
3.670696,64103.906250,9.793580,3.657773,125.945053,224.725525,1.054966,8367.021412,135253.988830,4.641687,615614.562500,33024.214844,63311.800781,0.000000,0.478802,0.025685,16.165130
3.667966,64103.867188,9.793580,3.654447,125.975052,224.780502,1.054966,8371.005866,135318.398061,4.639475,615673.375000,33028.312500,63309.789062,63339.929688,0.478620,0.025676,16.165130
3.665205,64103.828125,9.793580,3.651095,126.005280,224.835922,1.054966,8375.023587,135383.345038,4.637247,615740.937500,33031.882812,63307.917969,63344.539062,0.478443,0.025666,16.165130
3.662480,64103.789062,9.793580,3.647761,126.035431,224.891205,1.054966,8379.031181,135448.128308,4.635026,615610.500000,33028.566406,63306.078125,0.000000,0.478112,0.025652,16.165130
3.659329,64103.750000,9.793580,3.643926,126.070145,224.955109,1.054966,8383.647464,135522.751123,4.632471,615718.437500,33031.796875,63303.523438,0.000000,0.477933,0.025640,16.165130
3.656484,64103.703125,9.793580,3.640463,126.101509,225.012650,1.054966,8387.817549,135590.161096,4.630164,615725.312500,33036.429688,63301.960938,0.000000,0.477701,0.025631,16.165130
3.653596,64103.660156,9.793580,3.636934,126.133514,225.071426,1.054966,8392.075845,135658.997002,4.627812,615658.562500,33034.621094,63299.906250,0.000000,0.477407,0.025616,16.165130
3.650801,64103.617188,9.793580,3.633509,126.164696,225.128647,1.054966,8396.223653,135726.046860,4.625523,615634.812500,33035.929688,63298.035156,63319.464844,0.477152,0.025605,16.165130
3.648011,64103.574219,9.793580,3.630110,126.195641,225.185425,1.054966,8400.342896,135792.634960,4.623251,615736.312500,33042.027344,63296.113281,63301.960938,0.476997,0.025597,16.165130
3.645193,64103.535156,9.793580,3.626663,126.227066,225.243134,1.054965,8404.526206,135860.258705,4.620947,615681.375000,33040.761719,63294.062500,0.000000,0.476717,0.025583,16.165130
3.642103,64103.496094,9.793580,3.622863,126.261902,225.307190,1.054965,8409.164814,135935.242409,4.618396,615608.937500,33038.550781,63291.675781,0.000000,0.476398,0.025567,16.165130
3.639359,64103.445312,9.793580,3.619512,126.292641,225.363586,1.054965,8413.258833,136001.422765,4.616145,615746.937500,33047.882812,63290.238281,285.265625,0.476273,0.025562,16.165130
3.636630,64103.406250,9.793580,3.616165,126.323395,225.419983,1.054965,8417.355882,136067.652092,4.613895,615676.500000,33047.152344,63288.261719,1084653689655351312384.000000,0.475987,0.025549,16.165130
3.633771,64103.367188,9.793580,3.612663,126.355667,225.479218,1.054965,8421.657262,136137.184459,4.611535,615708.500000,33048.667969,63286.042969,0.000000,0.475768,0.025537,16.165130
3.630792,64101.382812,9.793580,3.609018,126.389236,225.540909,1.054965,8426.130772,136209.499334,4.608945,615727.187500,33051.796875,63283.898438,-7588156492966181197359265387380736000.000000,0.475530,0.025526,16.165130
3.627905,64103.277344,9.793580,3.605496,126.421623,225.600418,1.054965,8430.449656,136279.314650,4.606720,615786.187500,33055.812500,63282.089844,272008302207532160516096.000000,0.475332,0.025516,16.165130
3.624987,64103.234375,9.793580,3.601897,126.454880,225.661545,1.054965,8434.884722,136351.008073,4.604294,615615.000000,33051.167969,63279.890625,145.722656,0.474950,0.025499,16.165130
